Project URL,SHA Detected,Module Path,Fully-Qualified OD Test(Victim/Brittle) Name(packageName.ClassName.methodName),Fully-Qualified ODR Test(Polluter/State-Setter) Name,Fully-Qualified ODR(Cleaner) Test Name,OD Type,PR Link
https://github.com/wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,naming,org.jboss.as.naming.WritableServiceBasedNamingStoreTestCase.testRebind,polluters/org_jboss_as_naming_WritableServiceBasedNamingStoreTestCase_testRebind.txt,,victim,https://github.com/wildfly/wildfly/pull/11833
https://github.com/wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,naming,org.jboss.as.naming.InitialContextFactoryTestCase.testInitialFactory,polluters/org_jboss_as_naming_InitialContextFactoryTestCase_testInitialFactory.txt,,victim,https://github.com/wildfly/wildfly/pull/11833
https://github.com/wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,naming,org.jboss.as.naming.ServiceBasedNamingStoreTestCase.testListBindings,polluters/org_jboss_as_naming_ServiceBasedNamingStoreTestCase_testListBindings.txt,,victim,https://github.com/wildfly/wildfly/pull/11833
https://github.com/wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,naming,org.jboss.as.naming.InitialContextFactoryTestCase.testJavaContext,polluters/org_jboss_as_naming_InitialContextFactoryTestCase_testJavaContext.txt,,victim,https://github.com/wildfly/wildfly/pull/11833
https://github.com/wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,naming,org.jboss.as.naming.subsystem.NamingSubsystemTestCase.testOnlyExternalContextAllowsCache,polluters/org_jboss_as_naming_subsystem_NamingSubsystemTestCase_testOnlyExternalContextAllowsCache.txt,,victim,https://github.com/wildfly/wildfly/pull/11833
https://github.com/wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,naming,org.jboss.as.naming.subsystem.NamingSubsystemTestCase.testRejectionsEAP7,polluters/org_jboss_as_naming_subsystem_NamingSubsystemTestCase_testRejectionsEAP7.txt,,victim,https://github.com/wildfly/wildfly/pull/11833
https://github.com/wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,naming,org.jboss.as.naming.subsystem.NamingSubsystemTestCase.testCompositeBindingOps,polluters/org_jboss_as_naming_subsystem_NamingSubsystemTestCase_testCompositeBindingOps.txt,,victim,https://github.com/wildfly/wildfly/pull/11833
https://github.com/wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,naming,org.jboss.as.naming.ServiceBasedNamingStoreTestCase.testStoredContext,polluters/org_jboss_as_naming_ServiceBasedNamingStoreTestCase_testStoredContext.txt,,victim,https://github.com/wildfly/wildfly/pull/11833
https://github.com/wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,naming,org.jboss.as.naming.ServiceBasedNamingStoreTestCase.testLookupBindingUsingNestedContext,polluters/org_jboss_as_naming_ServiceBasedNamingStoreTestCase_testLookupBindingUsingNestedContext.txt,,victim,https://github.com/wildfly/wildfly/pull/11833
https://github.com/wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,naming,org.jboss.as.naming.WritableServiceBasedNamingStoreTestCase.testBind,polluters/org_jboss_as_naming_WritableServiceBasedNamingStoreTestCase_testBind.txt,,victim,https://github.com/wildfly/wildfly/pull/11833
