j256/ormlite-core,632b87c2a455b8eab4a6c09324e1f166273588d8,.,com.j256.ormlite.stmt.StatementExecutorTest.testCallBatchTasksNestedInTransaction,victim,com.j256.ormlite.logger.LoggerFactoryTest.testSetLogFactory,https://github.com/j256/ormlite-core/pull/310
j256/ormlite-core,632b87c2a455b8eab4a6c09324e1f166273588d8,.,com.j256.ormlite.support.BaseConnectionSourceTest.testClearDifferentConnection,victim,com.j256.ormlite.logger.LoggerFactoryTest.testSetLogFactory,https://github.com/j256/ormlite-core/pull/310
j256/ormlite-core,632b87c2a455b8eab4a6c09324e1f166273588d8,.,com.j256.ormlite.support.BaseConnectionSourceTest.testClearNone,victim,com.j256.ormlite.logger.LoggerFactoryTest.testSetLogFactory,https://github.com/j256/ormlite-core/pull/310
j256/ormlite-core,632b87c2a455b8eab4a6c09324e1f166273588d8,.,com.j256.ormlite.support.DatabaseConnectionProxyFactoryTest.testBasic,victim,com.j256.ormlite.logger.LoggerFactoryTest.testSetLogFactory,https://github.com/j256/ormlite-core/pull/310
j256/ormlite-core,632b87c2a455b8eab4a6c09324e1f166273588d8,.,com.j256.ormlite.support.DatabaseConnectionProxyFactoryTest.testChangeInsertValue,victim,com.j256.ormlite.logger.LoggerFactoryTest.testSetLogFactory,https://github.com/j256/ormlite-core/pull/310
j256/ormlite-core,632b87c2a455b8eab4a6c09324e1f166273588d8,.,com.j256.ormlite.table.SchemaUtilsTest.testCreateIfNotExists,victim,com.j256.ormlite.logger.LoggerFactoryTest.testSetLogFactory,https://github.com/j256/ormlite-core/pull/310
j256/ormlite-core,632b87c2a455b8eab4a6c09324e1f166273588d8,.,com.j256.ormlite.table.SchemaUtilsTest.testCreateSchemaDao,victim,com.j256.ormlite.logger.LoggerFactoryTest.testSetLogFactory,https://github.com/j256/ormlite-core/pull/310
j256/ormlite-core,632b87c2a455b8eab4a6c09324e1f166273588d8,.,com.j256.ormlite.table.SchemaUtilsTest.testCreateSchemaName,victim,com.j256.ormlite.logger.LoggerFactoryTest.testSetLogFactory,https://github.com/j256/ormlite-core/pull/310
j256/ormlite-core,632b87c2a455b8eab4a6c09324e1f166273588d8,.,com.j256.ormlite.table.SchemaUtilsTest.testCreateSchema,victim,com.j256.ormlite.logger.LoggerFactoryTest.testSetLogFactory,https://github.com/j256/ormlite-core/pull/310
j256/ormlite-core,632b87c2a455b8eab4a6c09324e1f166273588d8,.,com.j256.ormlite.table.SchemaUtilsTest.testDropSchemaThrow,victim,com.j256.ormlite.logger.LoggerFactoryTest.testSetLogFactory,https://github.com/j256/ormlite-core/pull/310
j256/ormlite-core,632b87c2a455b8eab4a6c09324e1f166273588d8,.,com.j256.ormlite.table.SchemaUtilsTest.testDropSchema,victim,com.j256.ormlite.logger.LoggerFactoryTest.testSetLogFactory,https://github.com/j256/ormlite-core/pull/310
jnr/jnr-posix,dbda72ce198a8dd766c30c591d63d726d2a28a7c,.,jnr.posix.GroupTest.getgroups,victim,jnr.posix.EnvTest.testSetenvOverwrite,https://github.com/jnr/jnr-posix/pull/185
jnr/jnr-posix,dbda72ce198a8dd766c30c591d63d726d2a28a7c,.,jnr.posix.NlLanginfoTest.testNlLanginfo,victim,jnr.posix.EnvTest.testSetenvOverwrite,https://github.com/jnr/jnr-posix/pull/185
jnr/jnr-posix,dbda72ce198a8dd766c30c591d63d726d2a28a7c,.,jnr.posix.SpawnTest.closeInput,victim,jnr.posix.EnvTest.testSetenvOverwrite,https://github.com/jnr/jnr-posix/pull/185
jnr/jnr-posix,dbda72ce198a8dd766c30c591d63d726d2a28a7c,.,jnr.posix.SpawnTest.inputPipe,victim,jnr.posix.EnvTest.testSetenvOverwrite,https://github.com/jnr/jnr-posix/pull/185
jnr/jnr-posix,dbda72ce198a8dd766c30c591d63d726d2a28a7c,.,jnr.posix.SpawnTest.outputPipe,victim,jnr.posix.EnvTest.testSetenvOverwrite,https://github.com/jnr/jnr-posix/pull/185
jnr/jnr-posix,dbda72ce198a8dd766c30c591d63d726d2a28a7c,.,jnr.posix.SpawnTest.validPid,victim,jnr.posix.EnvTest.testSetenvOverwrite,https://github.com/jnr/jnr-posix/pull/185
ktuukkan/marine-api,af0003847db9ba822f67d4f1dceb8de3fe63250a,.,net.sf.marineapi.ais.event.AbstractAISMessageListenerTest.testSequenceListenerWithIncorrectOrder,victim,net.sf.marineapi.nmea.parser.SentenceFactoryTest.testRegisterParserWithAlternativeBeginChar,https://github.com/ktuukkan/marine-api/pull/109
ktuukkan/marine-api,af0003847db9ba822f67d4f1dceb8de3fe63250a,.,net.sf.marineapi.ais.parser.AISMessageFactoryTest.testCreateWithTwo,victim,net.sf.marineapi.nmea.parser.SentenceFactoryTest.testRegisterParserWithAlternativeBeginChar,https://github.com/ktuukkan/marine-api/pull/109
OpenHFT/Chronicle-Wire,27a9efc3ced000f46e0f46263614e08896058290,.,net.openhft.chronicle.wire.TextWireTest.testSingleQuote,brittle,net.openhft.chronicle.wire.TextWireTest.testTypeWithEmpty,https://github.com/OpenHFT/Chronicle-Wire/pull/235
OpenHFT/Chronicle-Wire,27a9efc3ced000f46e0f46263614e08896058290,.,net.openhft.chronicle.wire.YamlWireTest.testSingleQuote,brittle,net.openhft.chronicle.wire.YamlWireTest.testTypeWithEmpty,https://github.com/OpenHFT/Chronicle-Wire/pull/235
rrd4j/rrd4j,5e0c9c7e138167388721a0620b95526e89fd6059,.,org.rrd4j.graph.FontTest.testClean,victim,org.rrd4j.graph.FontTest.testExplicitURL,https://github.com/rrd4j/rrd4j/pull/160
spring-projects/spring-ws,e8d89c9eb0929dda304174729c9c69fb29f448eb,spring-ws-security,org.springframework.ws.soap.security.xwss.callback.SpringDigestPasswordValidationCallbackHandlerTest.testAuthenticateUserDigestUserNotFound,victim,org.springframework.ws.soap.security.wss4j2.callback.SpringSecurityPasswordValidationCallbackHandlerTest.testHandleUsernameTokenPrincipal,https://github.com/spring-projects/spring-ws/pull/1165
spring-projects/spring-ws,e8d89c9eb0929dda304174729c9c69fb29f448eb,spring-ws-security,org.springframework.ws.soap.security.xwss.callback.SpringDigestPasswordValidationCallbackHandlerTest.testAuthenticateUserDigestValidInvalid,victim,org.springframework.ws.soap.security.wss4j2.callback.SpringSecurityPasswordValidationCallbackHandlerTest.testHandleUsernameTokenPrincipal,https://github.com/spring-projects/spring-ws/pull/1165
wikidata/wikidata-toolkit,20de6f7f12319f54eb962ff6e8357b3f5695d54d,wdtk-dumpfiles,org.wikidata.wdtk.dumpfiles.MwDumpFileProcessingTest.testMwDailyDumpFileProcessing,brittle,org.wikidata.wdtk.dumpfiles.JsonDumpFileProcessingTest.testBuggyJsonProcessing,https://github.com/Wikidata/Wikidata-Toolkit/pull/480
wikidata/wikidata-toolkit,20de6f7f12319f54eb962ff6e8357b3f5695d54d,wdtk-dumpfiles,org.wikidata.wdtk.dumpfiles.MwDumpFileProcessingTest.testMwDailyDumpFileProcessing,brittle,org.wikidata.wdtk.dumpfiles.JsonDumpFileProcessingTest.testNonTimeout,https://github.com/Wikidata/Wikidata-Toolkit/pull/480
wikidata/wikidata-toolkit,20de6f7f12319f54eb962ff6e8357b3f5695d54d,wdtk-dumpfiles,org.wikidata.wdtk.dumpfiles.MwDumpFileProcessingTest.testMwDailyDumpFileProcessing,brittle,org.wikidata.wdtk.dumpfiles.JsonDumpFileProcessingTest.testRegularJsonProcessing,https://github.com/Wikidata/Wikidata-Toolkit/pull/480
wikidata/wikidata-toolkit,20de6f7f12319f54eb962ff6e8357b3f5695d54d,wdtk-dumpfiles,org.wikidata.wdtk.dumpfiles.MwDumpFileProcessingTest.testMwDailyDumpFileProcessing,brittle,org.wikidata.wdtk.dumpfiles.MwDumpFileProcessingTest.testMwRecentFullDumpFileProcessing,https://github.com/Wikidata/Wikidata-Toolkit/pull/480
wikidata/wikidata-toolkit,20de6f7f12319f54eb962ff6e8357b3f5695d54d,wdtk-dumpfiles,org.wikidata.wdtk.dumpfiles.MwDumpFileProcessingTest.testMwDailyDumpFileProcessing,brittle,org.wikidata.wdtk.dumpfiles.MwDumpFileProcessingTest.testMwRecentFullDumpFileProcessing,https://github.com/Wikidata/Wikidata-Toolkit/pull/480
wikidata/wikidata-toolkit,20de6f7f12319f54eb962ff6e8357b3f5695d54d,wdtk-dumpfiles,org.wikidata.wdtk.dumpfiles.MwDumpFileProcessingTest.testMwMostRecentFullDumpFileProcessing,brittle,org.wikidata.wdtk.dumpfiles.MwDumpFileProcessingTest.testMwRecentFullDumpFileProcessing,https://github.com/Wikidata/Wikidata-Toolkit/pull/484
wikidata/wikidata-toolkit,20de6f7f12319f54eb962ff6e8357b3f5695d54d,wdtk-dumpfiles,org.wikidata.wdtk.dumpfiles.MwDumpFileProcessingTest.testMwMostRecentFullDumpFileProcessing,brittle,org.wikidata.wdtk.dumpfiles.wmf.WmfOnlineStandardDumpFileTest.downloadNoDumpFile,https://github.com/Wikidata/Wikidata-Toolkit/pull/484
wikidata/wikidata-toolkit,20de6f7f12319f54eb962ff6e8357b3f5695d54d,wdtk-dumpfiles,org.wikidata.wdtk.dumpfiles.MwDumpFileProcessingTest.testMwMostRecentFullDumpFileProcessing,brittle,org.wikidata.wdtk.dumpfiles.wmf.WmfOnlineStandardDumpFileTest.downloadNoMd5sum,https://github.com/Wikidata/Wikidata-Toolkit/pull/484
wikidata/wikidata-toolkit,20de6f7f12319f54eb962ff6e8357b3f5695d54d,wdtk-dumpfiles,org.wikidata.wdtk.dumpfiles.MwDumpFileProcessingTest.testMwMostRecentFullDumpFileProcessing,brittle,org.wikidata.wdtk.dumpfiles.wmf.WmfOnlineStandardDumpFileTest.downloadNoRevisionId,https://github.com/Wikidata/Wikidata-Toolkit/pull/484
wikidata/wikidata-toolkit,20de6f7f12319f54eb962ff6e8357b3f5695d54d,wdtk-dumpfiles,org.wikidata.wdtk.dumpfiles.MwDumpFileProcessingTest.testMwMostRecentFullDumpFileProcessing,brittle,org.wikidata.wdtk.dumpfiles.wmf.WmfOnlineStandardDumpFileTest.emptyFullDumpIsDone,https://github.com/Wikidata/Wikidata-Toolkit/pull/484
wikidata/wikidata-toolkit,20de6f7f12319f54eb962ff6e8357b3f5695d54d,wdtk-dumpfiles,org.wikidata.wdtk.dumpfiles.MwDumpFileProcessingTest.testMwMostRecentFullDumpFileProcessing,brittle,org.wikidata.wdtk.dumpfiles.wmf.WmfOnlineStandardDumpFileTest.inaccessibleCurrentDumpProperties,https://github.com/Wikidata/Wikidata-Toolkit/pull/484
wikidata/wikidata-toolkit,20de6f7f12319f54eb962ff6e8357b3f5695d54d,wdtk-dumpfiles,org.wikidata.wdtk.dumpfiles.MwDumpFileProcessingTest.testMwMostRecentFullDumpFileProcessing,brittle,org.wikidata.wdtk.dumpfiles.wmf.WmfOnlineStandardDumpFileTest.missingFullDumpProperties,https://github.com/Wikidata/Wikidata-Toolkit/pull/484
wikidata/wikidata-toolkit,20de6f7f12319f54eb962ff6e8357b3f5695d54d,wdtk-dumpfiles,org.wikidata.wdtk.dumpfiles.MwDumpFileProcessingTest.testMwMostRecentFullDumpFileProcessing,brittle,org.wikidata.wdtk.dumpfiles.wmf.WmfOnlineStandardDumpFileTest.validCurrentDumpPropertiesNewFormat,https://github.com/Wikidata/Wikidata-Toolkit/pull/484
wikidata/wikidata-toolkit,20de6f7f12319f54eb962ff6e8357b3f5695d54d,wdtk-dumpfiles,org.wikidata.wdtk.dumpfiles.MwDumpFileProcessingTest.testMwMostRecentFullDumpFileProcessing,brittle,org.wikidata.wdtk.dumpfiles.wmf.WmfOnlineStandardDumpFileTest.validCurrentDumpPropertiesOldFormat,https://github.com/Wikidata/Wikidata-Toolkit/pull/484
wikidata/wikidata-toolkit,20de6f7f12319f54eb962ff6e8357b3f5695d54d,wdtk-dumpfiles,org.wikidata.wdtk.dumpfiles.MwDumpFileProcessingTest.testMwRecentCurrentDumpFileProcessing,brittle,org.wikidata.wdtk.dumpfiles.JsonDumpFileProcessingTest.testBuggyJsonProcessing,https://github.com/Wikidata/Wikidata-Toolkit/pull/484
wikidata/wikidata-toolkit,20de6f7f12319f54eb962ff6e8357b3f5695d54d,wdtk-dumpfiles,org.wikidata.wdtk.dumpfiles.MwDumpFileProcessingTest.testMwRecentCurrentDumpFileProcessing,brittle,org.wikidata.wdtk.dumpfiles.JsonDumpFileProcessingTest.testNonTimeout,https://github.com/Wikidata/Wikidata-Toolkit/pull/484
wikidata/wikidata-toolkit,20de6f7f12319f54eb962ff6e8357b3f5695d54d,wdtk-dumpfiles,org.wikidata.wdtk.dumpfiles.MwDumpFileProcessingTest.testMwRecentCurrentDumpFileProcessing,brittle,org.wikidata.wdtk.dumpfiles.JsonDumpFileProcessingTest.testRegularJsonProcessing,https://github.com/Wikidata/Wikidata-Toolkit/pull/484
wikidata/wikidata-toolkit,20de6f7f12319f54eb962ff6e8357b3f5695d54d,wdtk-dumpfiles,org.wikidata.wdtk.dumpfiles.MwDumpFileProcessingTest.testMwRecentCurrentDumpFileProcessing,brittle,org.wikidata.wdtk.dumpfiles.MwDumpFileProcessingTest.testMwRecentFullDumpFileProcessing,https://github.com/Wikidata/Wikidata-Toolkit/pull/484
wikidata/wikidata-toolkit,20de6f7f12319f54eb962ff6e8357b3f5695d54d,wdtk-dumpfiles,org.wikidata.wdtk.dumpfiles.MwDumpFileProcessingTest.testMwRecentCurrentDumpFileProcessing,brittle,org.wikidata.wdtk.dumpfiles.MwDumpFileProcessingTest.testMwRecentFullDumpFileProcessing,https://github.com/Wikidata/Wikidata-Toolkit/pull/484
wikidata/wikidata-toolkit,20de6f7f12319f54eb962ff6e8357b3f5695d54d,wdtk-util,org.wikidata.wdtk.util.DirectoryManagerFactoryTest.createDefaultDirectoryManagerPath,victim,org.wikidata.wdtk.util.DirectoryManagerFactoryTest.createDirectoryManagerNoConstructor,https://github.com/Wikidata/Wikidata-Toolkit/pull/485
wikidata/wikidata-toolkit,20de6f7f12319f54eb962ff6e8357b3f5695d54d,wdtk-util,org.wikidata.wdtk.util.DirectoryManagerFactoryTest.createDirectoryManagerIoException,victim,org.wikidata.wdtk.util.DirectoryManagerFactoryTest.createDirectoryManagerNoConstructor,https://github.com/Wikidata/Wikidata-Toolkit/pull/485
wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,naming,org.jboss.as.naming.InitialContextFactoryTestCase.testInitialFactory,victim,org.jboss.as.naming.WritableServiceBasedNamingStoreTestCase.testPermissions,https://github.com/wildfly/wildfly/pull/11833
wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,naming,org.jboss.as.naming.InitialContextFactoryTestCase.testJavaContext,victim,org.jboss.as.naming.WritableServiceBasedNamingStoreTestCase.testPermissions,https://github.com/wildfly/wildfly/pull/11833
wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,naming,org.jboss.as.naming.InitialContextTestCase.testRegisterURLSchemeHandler,victim,org.jboss.as.naming.WritableServiceBasedNamingStoreTestCase.testPermissions,https://github.com/wildfly/wildfly/pull/11833
wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,naming,org.jboss.as.naming.NamingEventCoordinatorTestCase.testFireAllEvent,victim,org.jboss.as.naming.WritableServiceBasedNamingStoreTestCase.testPermissions,https://github.com/wildfly/wildfly/pull/11833
wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,naming,org.jboss.as.naming.NamingEventCoordinatorTestCase.testFireMultiLevelEvent,victim,org.jboss.as.naming.WritableServiceBasedNamingStoreTestCase.testPermissions,https://github.com/wildfly/wildfly/pull/11833
wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,naming,org.jboss.as.naming.NamingEventCoordinatorTestCase.testFireObjectEvent,victim,org.jboss.as.naming.WritableServiceBasedNamingStoreTestCase.testPermissions,https://github.com/wildfly/wildfly/pull/11833
wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,naming,org.jboss.as.naming.NamingEventCoordinatorTestCase.testFireOneLevelEvent,victim,org.jboss.as.naming.WritableServiceBasedNamingStoreTestCase.testPermissions,https://github.com/wildfly/wildfly/pull/11833
wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,naming,org.jboss.as.naming.NamingEventCoordinatorTestCase.testFireSubTreeEvent,victim,org.jboss.as.naming.WritableServiceBasedNamingStoreTestCase.testPermissions,https://github.com/wildfly/wildfly/pull/11833
wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,naming,org.jboss.as.naming.ServiceBasedNamingStoreTestCase.testListBindings,victim,org.jboss.as.naming.WritableServiceBasedNamingStoreTestCase.testPermissions,https://github.com/wildfly/wildfly/pull/11833
wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,naming,org.jboss.as.naming.ServiceBasedNamingStoreTestCase.testLookupBindingUsingNestedContext,victim,org.jboss.as.naming.WritableServiceBasedNamingStoreTestCase.testPermissions,https://github.com/wildfly/wildfly/pull/11833
wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,naming,org.jboss.as.naming.ServiceBasedNamingStoreTestCase.testLookupBinding,victim,org.jboss.as.naming.WritableServiceBasedNamingStoreTestCase.testPermissions,https://github.com/wildfly/wildfly/pull/11833
wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,naming,org.jboss.as.naming.ServiceBasedNamingStoreTestCase.testStoredContext,victim,org.jboss.as.naming.WritableServiceBasedNamingStoreTestCase.testPermissions,https://github.com/wildfly/wildfly/pull/11833
wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,naming,org.jboss.as.naming.subsystem.NamingSubsystemTestCase.testCompositeBindingOps,victim,org.jboss.as.naming.WritableServiceBasedNamingStoreTestCase.testPermissions,https://github.com/wildfly/wildfly/pull/11833
wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,naming,org.jboss.as.naming.subsystem.NamingSubsystemTestCase.testCompositeBindingUpdate,victim,org.jboss.as.naming.WritableServiceBasedNamingStoreTestCase.testPermissions,https://github.com/wildfly/wildfly/pull/11833
wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,naming,org.jboss.as.naming.subsystem.NamingSubsystemTestCase.testOnlyExternalContextAllowsCache,victim,org.jboss.as.naming.WritableServiceBasedNamingStoreTestCase.testPermissions,https://github.com/wildfly/wildfly/pull/11833
wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,naming,org.jboss.as.naming.subsystem.NamingSubsystemTestCase.testRejectionsEAP6,victim,org.jboss.as.naming.WritableServiceBasedNamingStoreTestCase.testPermissions,https://github.com/wildfly/wildfly/pull/11833
wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,naming,org.jboss.as.naming.subsystem.NamingSubsystemTestCase.testRejectionsEAP7,victim,org.jboss.as.naming.WritableServiceBasedNamingStoreTestCase.testPermissions,https://github.com/wildfly/wildfly/pull/11833
wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,naming,org.jboss.as.naming.subsystem.NamingSubsystemTestCase.testSubsystem,victim,org.jboss.as.naming.WritableServiceBasedNamingStoreTestCase.testPermissions,https://github.com/wildfly/wildfly/pull/11833
wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,naming,org.jboss.as.naming.WritableServiceBasedNamingStoreTestCase.testBindNested,victim,org.jboss.as.naming.WritableServiceBasedNamingStoreTestCase.testPermissions,https://github.com/wildfly/wildfly/pull/11833
wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,naming,org.jboss.as.naming.WritableServiceBasedNamingStoreTestCase.testBind,victim,org.jboss.as.naming.WritableServiceBasedNamingStoreTestCase.testPermissions,https://github.com/wildfly/wildfly/pull/11833
wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,naming,org.jboss.as.naming.WritableServiceBasedNamingStoreTestCase.testPermissions,brittle,org.jboss.as.naming.InitialContextFactoryTestCase.testInitialFactory,https://github.com/wildfly/wildfly/pull/11833
wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,naming,org.jboss.as.naming.WritableServiceBasedNamingStoreTestCase.testPermissions,brittle,org.jboss.as.naming.InitialContextFactoryTestCase.testJavaContext,https://github.com/wildfly/wildfly/pull/11833
wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,naming,org.jboss.as.naming.WritableServiceBasedNamingStoreTestCase.testPermissions,brittle,org.jboss.as.naming.NamingContextTestCase.testCreateSubcontext,https://github.com/wildfly/wildfly/pull/11833
wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,naming,org.jboss.as.naming.WritableServiceBasedNamingStoreTestCase.testPermissions,brittle,org.jboss.as.naming.NamingContextTestCase.testListBindingsWithContinuation,https://github.com/wildfly/wildfly/pull/11833
wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,naming,org.jboss.as.naming.WritableServiceBasedNamingStoreTestCase.testPermissions,brittle,org.jboss.as.naming.NamingContextTestCase.testListWithContinuation,https://github.com/wildfly/wildfly/pull/11833
wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,naming,org.jboss.as.naming.WritableServiceBasedNamingStoreTestCase.testPermissions,brittle,org.jboss.as.naming.NamingContextTestCase.testRebindReferenceable,https://github.com/wildfly/wildfly/pull/11833
wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,naming,org.jboss.as.naming.WritableServiceBasedNamingStoreTestCase.testPermissions,brittle,org.jboss.as.naming.NamingEventCoordinatorTestCase.testFireAllEvent,https://github.com/wildfly/wildfly/pull/11833
wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,naming,org.jboss.as.naming.WritableServiceBasedNamingStoreTestCase.testPermissions,brittle,org.jboss.as.naming.NamingEventCoordinatorTestCase.testFireMultiLevelEvent,https://github.com/wildfly/wildfly/pull/11833
wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,naming,org.jboss.as.naming.WritableServiceBasedNamingStoreTestCase.testPermissions,brittle,org.jboss.as.naming.NamingEventCoordinatorTestCase.testFireObjectEvent,https://github.com/wildfly/wildfly/pull/11833
wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,naming,org.jboss.as.naming.WritableServiceBasedNamingStoreTestCase.testPermissions,brittle,org.jboss.as.naming.NamingEventCoordinatorTestCase.testFireOneLevelEvent,https://github.com/wildfly/wildfly/pull/11833
wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,naming,org.jboss.as.naming.WritableServiceBasedNamingStoreTestCase.testPermissions,brittle,org.jboss.as.naming.NamingEventCoordinatorTestCase.testFireSubTreeEvent,https://github.com/wildfly/wildfly/pull/11833
wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,naming,org.jboss.as.naming.WritableServiceBasedNamingStoreTestCase.testPermissions,brittle,org.jboss.as.naming.ObjectFactoryTestCase.testBindAndRetrieveObjectFactoryFromInitialContext,https://github.com/wildfly/wildfly/pull/11833
wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,naming,org.jboss.as.naming.WritableServiceBasedNamingStoreTestCase.testPermissions,brittle,org.jboss.as.naming.ObjectFactoryTestCase.testBindAndRetrieveObjectFactoryFromNamingContext,https://github.com/wildfly/wildfly/pull/11833
wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,naming,org.jboss.as.naming.WritableServiceBasedNamingStoreTestCase.testPermissions,brittle,org.jboss.as.naming.ServiceBasedNamingStoreTestCase.testListBindings,https://github.com/wildfly/wildfly/pull/11833
wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,naming,org.jboss.as.naming.WritableServiceBasedNamingStoreTestCase.testPermissions,brittle,org.jboss.as.naming.ServiceBasedNamingStoreTestCase.testLookupBinding,https://github.com/wildfly/wildfly/pull/11833
wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,naming,org.jboss.as.naming.WritableServiceBasedNamingStoreTestCase.testPermissions,brittle,org.jboss.as.naming.ServiceBasedNamingStoreTestCase.testLookupBindingUsingNestedContext,https://github.com/wildfly/wildfly/pull/11833
wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,naming,org.jboss.as.naming.WritableServiceBasedNamingStoreTestCase.testPermissions,brittle,org.jboss.as.naming.ServiceBasedNamingStoreTestCase.testStoredContext,https://github.com/wildfly/wildfly/pull/11833
wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,naming,org.jboss.as.naming.WritableServiceBasedNamingStoreTestCase.testPermissions,brittle,org.jboss.as.naming.WritableServiceBasedNamingStoreTestCase.testBind,https://github.com/wildfly/wildfly/pull/11833
wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,naming,org.jboss.as.naming.WritableServiceBasedNamingStoreTestCase.testPermissions,brittle,org.jboss.as.naming.WritableServiceBasedNamingStoreTestCase.testBindNested,https://github.com/wildfly/wildfly/pull/11833
wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,naming,org.jboss.as.naming.WritableServiceBasedNamingStoreTestCase.testPermissions,brittle,org.jboss.as.naming.WritableServiceBasedNamingStoreTestCase.testRebind,https://github.com/wildfly/wildfly/pull/11833
wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,naming,org.jboss.as.naming.WritableServiceBasedNamingStoreTestCase.testRebind,victim,org.jboss.as.naming.WritableServiceBasedNamingStoreTestCase.testPermissions,https://github.com/wildfly/wildfly/pull/11833
