Issue Key,Title,Link,Labels,Project ID,Project Key,Project Name,Status,Resolution,GitHub Project Link
HDDS-4012,FLAKY-UT: TestWatchForCommit#test2WayCommitForTimeoutException,https://issues.apache.org/jira/browse/HDDS-4012,,12321922,HDDS,Apache Ozone,Resolved,Duplicate,https://github.com/apache/apache ozone
HDDS-3950,FLAKY-UT: TestFailureHandlingByClientFlushDelay timeout,https://issues.apache.org/jira/browse/HDDS-3950,,12321922,HDDS,Apache Ozone,Resolved,Cannot Reproduce,https://github.com/apache/apache ozone
HBASE-24708,Flaky Test TestRegionReplicas#testVerifySecondaryAbilityToReadWithOnFiles,https://issues.apache.org/jira/browse/HBASE-24708,,12310753,HBASE,HBase,Open,,https://github.com/apache/hbase
KAFKA-10291,fix flaky tools/log4j_appender_test.py,https://issues.apache.org/jira/browse/KAFKA-10291,,12311720,KAFKA,Kafka,Open,,https://github.com/apache/kafka
KAFKA-10255,Fix flaky testOneWayReplicationWithAutorOffsetSync1 test,https://issues.apache.org/jira/browse/KAFKA-10255,,12311720,KAFKA,Kafka,Resolved,Fixed,https://github.com/apache/kafka
SPARK-31388,org.apache.spark.sql.hive.thriftserver.CliSuite result matching is flaky,https://issues.apache.org/jira/browse/SPARK-31388,,12315420,SPARK,Spark,Resolved,Fixed,https://github.com/apache/spark
BEAM-9803,test_streaming_wordcount flaky,https://issues.apache.org/jira/browse/BEAM-9803,,12319527,BEAM,Beam,Resolved,Duplicate,https://github.com/apache/beam
KAFKA-9799,Flaky Test ResetConsumerGroupOffsetTest#testResetOffsetsToLatest,https://issues.apache.org/jira/browse/KAFKA-9799,flaky-test,12311720,KAFKA,Kafka,Open,,https://github.com/apache/kafka
MESOS-7512,ContentType/AgentAPITest.LaunchNestedContainerSessionDisconnected/0 is flaky.,https://issues.apache.org/jira/browse/MESOS-7512,"containerizer, flaky-test, mesosphere",12311242,MESOS,Mesos,Accepted,,https://github.com/apache/mesos
KAFKA-5252,Fix flaky test LogCleanerTest.testCommitMarkerRemoval,https://issues.apache.org/jira/browse/KAFKA-5252,,12311720,KAFKA,Kafka,Resolved,Fixed,https://github.com/apache/kafka
TEZ-1723,Flaky test: TestVertexImpl::testVertexWithMultipleInitializers1,https://issues.apache.org/jira/browse/TEZ-1723,,12314426,TEZ,Apache Tez,Open,,https://github.com/apache/apache tez
MESOS-2118,"ShutdownTest.ShutdownEndpointGoodACLs is flaky, runs forever.",https://issues.apache.org/jira/browse/MESOS-2118,tech-debt,12311242,MESOS,Mesos,Resolved,Cannot Reproduce,https://github.com/apache/mesos
HBASE-12284,Make TestMasterOperationsForRegionReplicas less flaky,https://issues.apache.org/jira/browse/HBASE-12284,,12310753,HBASE,HBase,Closed,Cannot Reproduce,https://github.com/apache/hbase
TEZ-1746,Flaky test in TestVertexImpl and TestExceptionPropagation,https://issues.apache.org/jira/browse/TEZ-1746,,12314426,TEZ,Apache Tez,Closed,Fixed,https://github.com/apache/apache tez
TEZ-1745,TestATSHistoryLoggingService::testATSHistoryLoggingServiceShutdown can be flaky,https://issues.apache.org/jira/browse/TEZ-1745,,12314426,TEZ,Apache Tez,Closed,Fixed,https://github.com/apache/apache tez
TEZ-1717,Flaky test: TestDAGImpl.testEdgeManager_GetNumSourceTaskPhysicalOutputs,https://issues.apache.org/jira/browse/TEZ-1717,,12314426,TEZ,Apache Tez,Resolved,Fixed,https://github.com/apache/apache tez
HDFS-6209,Fix flaky test TestValidateConfigurationSettings.testThatDifferentRPCandHttpPortsAreOK,https://issues.apache.org/jira/browse/HDFS-6209,,12310942,HDFS,Hadoop HDFS,Closed,Fixed,https://github.com/apache/hadoop hdfs
AURORA-161,test_preemption_wait is flaky,https://issues.apache.org/jira/browse/AURORA-161,,12314922,AURORA,Aurora,Open,,https://github.com/apache/aurora
AURORA-101,aurora diff test is flaky,https://issues.apache.org/jira/browse/AURORA-101,,12314922,AURORA,Aurora,Resolved,Fixed,https://github.com/apache/aurora
MESOS-652,SlaveRecoveryTest/0.ShutdownSlave is flaky (hangs forever).,https://issues.apache.org/jira/browse/MESOS-652,,12311242,MESOS,Mesos,Resolved,Cannot Reproduce,https://github.com/apache/mesos
SPARK-3710,YARN integration test is flaky,https://issues.apache.org/jira/browse/SPARK-3710,,12315420,SPARK,Spark,Closed,Fixed,https://github.com/apache/spark
TEZ-3097,Flaky test: TestCommit.testDAGCommitStartedEventFail_OnDAGSuccess,https://issues.apache.org/jira/browse/TEZ-3097,,12314426,TEZ,Apache Tez,Closed,Fixed,https://github.com/apache/apache tez
MESOS-4604,ROOT_DOCKER_DockerHealthyTask is flaky.,https://issues.apache.org/jira/browse/MESOS-4604,"flaky-test, health-check, mesosphere, test",12311242,MESOS,Mesos,Resolved,Not A Problem,https://github.com/apache/mesos
MESOS-4620,ROOT_DOCKER_VerifySlavePreLaunchDockerHook is flaky,https://issues.apache.org/jira/browse/MESOS-4620,flaky-test,12311242,MESOS,Mesos,Resolved,Won't Fix,https://github.com/apache/mesos
MESOS-4530,NetClsIsolatorTest.ROOT_CGROUPS_NetClsIsolate is flaky,https://issues.apache.org/jira/browse/MESOS-4530,mesosphere,12311242,MESOS,Mesos,Resolved,Fixed,https://github.com/apache/mesos
SPARK-7414,Flaky test: o.a.s.deploy.SparkSubmitSuite --jars,https://issues.apache.org/jira/browse/SPARK-7414,flaky-test,12315420,SPARK,Spark,Closed,Duplicate,https://github.com/apache/spark
MESOS-2672,ContainerizerTest.ROOT_CGROUPS_BalloonFramework flaky,https://issues.apache.org/jira/browse/MESOS-2672,twitter,12311242,MESOS,Mesos,Resolved,Fixed,https://github.com/apache/mesos
TEZ-2058,Flaky test: TestTezJobs::testInvalidQueueSubmission,https://issues.apache.org/jira/browse/TEZ-2058,,12314426,TEZ,Apache Tez,Closed,Fixed,https://github.com/apache/apache tez
SPARK-5585,Flaky test: Python regression,https://issues.apache.org/jira/browse/SPARK-5585,flaky-test,12315420,SPARK,Spark,Resolved,Fixed,https://github.com/apache/spark
AURORA-1161,resource_manager_integration is flaky,https://issues.apache.org/jira/browse/AURORA-1161,,12314922,AURORA,Aurora,Open,,https://github.com/apache/aurora
AURORA-1182,src.test.python.apache.aurora.executor.common.health_checker test is flaky,https://issues.apache.org/jira/browse/AURORA-1182,,12314922,AURORA,Aurora,Open,,https://github.com/apache/aurora
SPARK-6005,Flaky test: o.a.s.streaming.kafka.DirectKafkaStreamSuite.offset recovery,https://issues.apache.org/jira/browse/SPARK-6005,"flaky-test, kafka, streaming",12315420,SPARK,Spark,Resolved,Fixed,https://github.com/apache/spark
AURORA-1060,Branch coverage check is flaky,https://issues.apache.org/jira/browse/AURORA-1060,,12314922,AURORA,Aurora,Resolved,Fixed,https://github.com/apache/aurora
MESOS-524,JVM tests are flaky on OSX.,https://issues.apache.org/jira/browse/MESOS-524,,12311242,MESOS,Mesos,Resolved,Fixed,https://github.com/apache/mesos
MESOS-854,CgroupsAnyHierarchyWithCpuMemoryFreezerTest.ROOT_CGROUPS_Kill is flaky,https://issues.apache.org/jira/browse/MESOS-854,,12311242,MESOS,Mesos,Resolved,Cannot Reproduce,https://github.com/apache/mesos
HIVE-2725,Fix flaky testing infrastructure ,https://issues.apache.org/jira/browse/HIVE-2725,,12310843,HIVE,Hive,Closed,Fixed,https://github.com/apache/hive
FLUME-602,Fix flaky TestChokeDeco tests.,https://issues.apache.org/jira/browse/FLUME-602,,12311321,FLUME,Flume,Closed,Fixed,https://github.com/apache/flume
MESOS-379,Zookeeper MasterDetectorExpireSlaveZKSessionNewMaster test is flaky,https://issues.apache.org/jira/browse/MESOS-379,,12311242,MESOS,Mesos,Resolved,Fixed,https://github.com/apache/mesos
HBASE-7722,Fix TestRegionServerCoprocessorExceptionWithAbort flakiness in trunk,https://issues.apache.org/jira/browse/HBASE-7722,,12310753,HBASE,HBase,Closed,Duplicate,https://github.com/apache/hbase
HBASE-7607,Fix TestRegionServerCoprocessorExceptionWithAbort flakiness in 0.94,https://issues.apache.org/jira/browse/HBASE-7607,,12310753,HBASE,HBase,Closed,Won't Fix,https://github.com/apache/hbase
MAHOUT-1127,OnlineLogisticRegression test is flaky (and wrong),https://issues.apache.org/jira/browse/MAHOUT-1127,,12310751,MAHOUT,Mahout,Closed,Fixed,https://github.com/apache/mahout
KAFKA-16174,Flaky test: testDescribeQuorumStatusSuccessful – org.apache.kafka.tools.MetadataQuorumCommandTest,https://issues.apache.org/jira/browse/KAFKA-16174,,12311720,KAFKA,Kafka,Open,,https://github.com/apache/kafka
KAFKA-16175,Flaky test: testAsynchronousAuthorizerAclUpdatesDontBlockRequestThreads – kafka.api.SslAdminIntegrationTest,https://issues.apache.org/jira/browse/KAFKA-16175,,12311720,KAFKA,Kafka,Open,,https://github.com/apache/kafka
KAFKA-16173,Flaky test: testTimeoutMetrics – org.apache.kafka.controller.QuorumControllerMetricsIntegrationTest,https://issues.apache.org/jira/browse/KAFKA-16173,,12311720,KAFKA,Kafka,Open,,https://github.com/apache/kafka
KAFKA-16172,Flaky test: testProducerConsumerOverrideLowerQuota – kafka.api.UserQuotaTest,https://issues.apache.org/jira/browse/KAFKA-16172,,12311720,KAFKA,Kafka,Open,,https://github.com/apache/kafka
KAFKA-16182,Flaky test - testClientInstanceId() - org.apache.kafka.clients.admin.KafkaAdminClientTest,https://issues.apache.org/jira/browse/KAFKA-16182,flaky-test,12311720,KAFKA,Kafka,Open,,https://github.com/apache/kafka
KAFKA-16176,Flaky test: testSendToPartitionWithFollowerShutdownShouldNotTimeout – kafka.api.PlaintextProducerSendTest,https://issues.apache.org/jira/browse/KAFKA-16176,,12311720,KAFKA,Kafka,Open,,https://github.com/apache/kafka
KAFKA-16177,Flaky test: testBatchSizeZeroNoPartitionNoRecordKey – kafka.api.PlaintextProducerSendTest,https://issues.apache.org/jira/browse/KAFKA-16177,,12311720,KAFKA,Kafka,Open,,https://github.com/apache/kafka
HDDS-8304,[Snapshot] Reduce flakiness in testSkipTrackingWithZeroSnapshot,https://issues.apache.org/jira/browse/HDDS-8304,pull-request-available,12321922,HDDS,Apache Ozone,Resolved,Fixed,https://github.com/apache/apache ozone
KAFKA-16187,Flaky test: testTopicPatternArg - org.apache.kafka.tools.GetOffsetShellTest,https://issues.apache.org/jira/browse/KAFKA-16187,,12311720,KAFKA,Kafka,Open,,https://github.com/apache/kafka
KAFKA-15929,Flaky test - testDescribeUnderReplicatedPartitionsWhenReassignmentIsInProgress - TopicCommandIntegrationTest,https://issues.apache.org/jira/browse/KAFKA-15929,flaky-test,12311720,KAFKA,Kafka,Open,,https://github.com/apache/kafka
KAFKA-7957,Flaky Test DynamicBrokerReconfigurationTest#testMetricsReporterUpdate,https://issues.apache.org/jira/browse/KAFKA-7957,flaky-test,12311720,KAFKA,Kafka,Resolved,Fixed,https://github.com/apache/kafka
HDFS-16996,Fix flaky testFsCloseAfterClusterShutdown in TestFileCreation,https://issues.apache.org/jira/browse/HDFS-16996,pull-request-available,12310942,HDFS,Hadoop HDFS,Resolved,Fixed,https://github.com/apache/hadoop hdfs
OOZIE-2726,Flaky test due to daylight saving changes,https://issues.apache.org/jira/browse/OOZIE-2726,,12311620,OOZIE,Oozie,Closed,Fixed,https://github.com/apache/oozie
MAPREDUCE-4916,TestTrackerDistributedCacheManager is flaky due to other badly written tests in branch-1,https://issues.apache.org/jira/browse/MAPREDUCE-4916,,12310941,MAPREDUCE,Hadoop Map/Reduce,Closed,Fixed,https://github.com/apache/hadoop map/reduce
KAFKA-16134,"kafka.api.PlaintextConsumerTest.testPerPartitionLagMetricsCleanUpWithSubscribe(String, String).quorum=kraft+kip848.groupProtocol=consumer is flaky",https://issues.apache.org/jira/browse/KAFKA-16134,"consumer-threading-refactor, kip-848-client-support",12311720,KAFKA,Kafka,Resolved,Fixed,https://github.com/apache/kafka
HBASE-26217,Clean shared state pollution to avoid flaky tests.,https://issues.apache.org/jira/browse/HBASE-26217,,12310753,HBASE,HBase,Open,,https://github.com/apache/hbase
BEAM-12389,beam_PostCommit_XVR_Dataflow flaky: Expand method not found,https://issues.apache.org/jira/browse/BEAM-12389,flake,12319527,BEAM,Beam,Resolved,Fixed,https://github.com/apache/beam
BEAM-7463,BigQueryQueryToTableIT is flaky on Direct runner in PostCommit suites: incorrect checksum ,https://issues.apache.org/jira/browse/BEAM-7463,"currently-failing, flake",12319527,BEAM,Beam,Resolved,Fixed,https://github.com/apache/beam
MXNET-582,Flaky test test_operator_gpu.test_batchnorm_with_type,https://issues.apache.org/jira/browse/MXNET-582,,12321623,MXNET,Apache MXNet (Retired),To Do,,https://github.com/apache/apache mxnet (retired)
HDDS-7349,Flaky integration test have memory leak for RatisDropwizardExports,https://issues.apache.org/jira/browse/HDDS-7349,pull-request-available,12321922,HDDS,Apache Ozone,Resolved,Fixed,https://github.com/apache/apache ozone
KUDU-2942,A rare flaky test for the aggregated live row count,https://issues.apache.org/jira/browse/KUDU-2942,,12319523,KUDU,Kudu,Open,,https://github.com/apache/kudu
PHOENIX-6781,Fix flaky tests and define auth mech for SPNEGO explicitly,https://issues.apache.org/jira/browse/PHOENIX-6781,,12315120,PHOENIX,Phoenix,Resolved,Fixed,https://github.com/apache/phoenix
STORM-2535,test-reset-timeout is flaky. Replace with a more reliable test.,https://issues.apache.org/jira/browse/STORM-2535,pull-request-available,12314820,STORM,Apache Storm,Resolved,Fixed,https://github.com/apache/apache storm
KAFKA-16135,"kafka.api.PlaintextConsumerTest.testPerPartitionLeadMetricsCleanUpWithSubscribe(String, String).quorum=kraft+kip848.groupProtocol=consumer is flaky",https://issues.apache.org/jira/browse/KAFKA-16135,"consumer-threading-refactor, kip-848-client-support",12311720,KAFKA,Kafka,Resolved,Fixed,https://github.com/apache/kafka
BEAM-4825,Nexmark query3 is flaky on Direct runner. State and/or timer issue ?,https://issues.apache.org/jira/browse/BEAM-4825,"flake, stale-P2",12319527,BEAM,Beam,Resolved,Fixed,https://github.com/apache/beam
HBASE-20980,Flaky test reporting should work with yetus driven builds,https://issues.apache.org/jira/browse/HBASE-20980,,12310753,HBASE,HBase,Resolved,Duplicate,https://github.com/apache/hbase
HDFS-2755,HA: add tests for flaky and failed shared edits directories,https://issues.apache.org/jira/browse/HDFS-2755,,12310942,HDFS,Hadoop HDFS,Open,,https://github.com/apache/hadoop hdfs
IMPALA-8841,Dataload flakiness: hive-exec-*.jar changed on src filesystem,https://issues.apache.org/jira/browse/IMPALA-8841,"broken-build, flaky",12321021,IMPALA,IMPALA,Resolved,Fixed,https://github.com/apache/impala
IMPALA-10037,BytesRead check in TestMtDopScanNode.test_mt_dop_scan_node is flaky,https://issues.apache.org/jira/browse/IMPALA-10037,"broken-build, flaky",12321021,IMPALA,IMPALA,Resolved,Fixed,https://github.com/apache/impala
IMPALA-12049,"test_drop_corrupt_table is flaky, fails with ""No failure encountered for query""",https://issues.apache.org/jira/browse/IMPALA-12049,,12321021,IMPALA,IMPALA,Resolved,Fixed,https://github.com/apache/impala
MESOS-6622,NvidiaGpuTest.ROOT_INTERNET_CURL_CGROUPS_NVIDIA_GPU_NvidiaDockerImage is flaky,https://issues.apache.org/jira/browse/MESOS-6622,"mesosphere, newbie",12311242,MESOS,Mesos,Resolved,Fixed,https://github.com/apache/mesos
MESOS-8289,ReservationTest.MasterFailover is flaky when run with `RESOURCE_PROVIDER` capability.,https://issues.apache.org/jira/browse/MESOS-8289,"flaky, flaky-test, mesosphere",12311242,MESOS,Mesos,Resolved,Fixed,https://github.com/apache/mesos
CASSANDRA-15865,Flaky dtest hintedhandoff_test.py::TestHintedHandoffConfig::test_hintedhandoff_setmaxwindow,https://issues.apache.org/jira/browse/CASSANDRA-15865,,12310865,CASSANDRA,Cassandra,Resolved,Fixed,https://github.com/apache/cassandra
HIVE-28025,Fix flaky test iceberg_insert_overwrite_partition_transforms.q,https://issues.apache.org/jira/browse/HIVE-28025,,12310843,HIVE,Hive,Resolved,Duplicate,https://github.com/apache/hive
HBASE-23764,Flaky tests due to ZK client name resolution delays,https://issues.apache.org/jira/browse/HBASE-23764,,12310753,HBASE,HBase,Resolved,Fixed,https://github.com/apache/hbase
HBASE-26382,Use gen_redirect_html for linking flaky test logs,https://issues.apache.org/jira/browse/HBASE-26382,,12310753,HBASE,HBase,Resolved,Fixed,https://github.com/apache/hbase
PARQUET-1794,Random data generation may cause flaky tests,https://issues.apache.org/jira/browse/PARQUET-1794,pull-request-available,12315521,PARQUET,Parquet,Resolved,Fixed,https://github.com/apache/parquet
SPARK-30313,Flaky test: MasterSuite.master/worker web ui available with reverseProxy,https://issues.apache.org/jira/browse/SPARK-30313,,12315420,SPARK,Spark,Resolved,Fixed,https://github.com/apache/spark
CASSANDRA-17653,Fix flaky test - org.apache.cassandra.cql3.validation.operations.InsertUpdateIfConditionTest.testConditionalUpdate[0: clusterMinVersion=3.0],https://issues.apache.org/jira/browse/CASSANDRA-17653,,12310865,CASSANDRA,Cassandra,Resolved,Fixed,https://github.com/apache/cassandra
HDFS-6681,TestRBWBlockInvalidation#testBlockInvalidationWhenRBWReplicaMissedInDN is flaky and sometimes gets stuck in infinite loops,https://issues.apache.org/jira/browse/HDFS-6681,"BB2015-05-TBR, flaky-test",12310942,HDFS,Hadoop HDFS,Patch Available,,https://github.com/apache/hadoop hdfs
MESOS-7425,ImageAlpine/ProvisionerDockerTest.ROOT_INTERNET_CURL_SimpleCommand/3 is flaky in some OS.,https://issues.apache.org/jira/browse/MESOS-7425,"flaky-test, mesosphere",12311242,MESOS,Mesos,Accepted,,https://github.com/apache/mesos
IGNITE-15980,Calcite engine. Flaky test SetOpPlannerTest.testSetOpRandom[SetOp = INTERSECT],https://issues.apache.org/jira/browse/IGNITE-15980,,12315922,IGNITE,Ignite,Resolved,Fixed,https://github.com/apache/ignite
YUNIKORN-1933,Verify_allow_preemption_tag e2e test is flaky,https://issues.apache.org/jira/browse/YUNIKORN-1933,pull-request-available,12323620,YUNIKORN,Apache YuniKorn,Closed,Fixed,https://github.com/apache/apache yunikorn
THRIFT-3713,lib/d/test/thrift_test_runner.sh is flaky on Jenkins,https://issues.apache.org/jira/browse/THRIFT-3713,,12310800,THRIFT,Thrift,Closed,Fixed,https://github.com/apache/thrift
IMPALA-2582,Flaky test: metadata.test_ddl.TestDdlStatements.test_create_drop_data_src,https://issues.apache.org/jira/browse/IMPALA-2582,"test, test-infra",12321021,IMPALA,IMPALA,Resolved,Duplicate,https://github.com/apache/impala
BEAM-10419,Flaky FhirIOWriteIT integraion test in java postcommit,https://issues.apache.org/jira/browse/BEAM-10419,flake,12319527,BEAM,Beam,Resolved,Fixed,https://github.com/apache/beam
CASSANDRA-14610,Flaky dtest: nodetool_test.TestNodetool.test_describecluster_more_information_three_datacenters,https://issues.apache.org/jira/browse/CASSANDRA-14610,dtest,12310865,CASSANDRA,Cassandra,Resolved,Fixed,https://github.com/apache/cassandra
CASSANDRA-16826,Fix flaky test consistent_bootstrap_test.py::TestBootstrapConsistency::test_consistent_reads_after_move,https://issues.apache.org/jira/browse/CASSANDRA-16826,,12310865,CASSANDRA,Cassandra,Resolved,Fixed,https://github.com/apache/cassandra
